date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2016,ARE,AED,UAE,13,3.6731,3.53924478,-0.2821,-0.11497,-0.16169,0.1349,0.31881,,,,,,,
1/1/2016,ARG,ARS,Argentina,33,13.80925,2.389702554,-0.51527,-0.40242,-0.43397,-0.23371,-0.10954,12735.196,2.744473646,-0.247,-0.186,-0.185,0.006,-0.171
1/1/2016,AUS,AUD,Australia,5.3,1.415728746,3.743655001,-0.24064,-0.06385,-0.11327,0.20045,0.39498,61066.154,4.509511473,-0.282,-0.224,-0.223,-0.041,-0.209
1/1/2016,BRA,BRL,Brazil,13.5,4.0248,3.354203936,-0.31963,-0.16124,-0.20551,0.07557,0.24986,11572.7,2.702019503,0.074,0.161,0.161,0.434,0.182
1/1/2016,CAN,CAD,Canada,5.84,1.4092,4.144195288,-0.15939,0.03631,-0.0184,0.32889,0.54423,50304.025,4.116480472,-0.129,-0.058,-0.058,0.163,-0.041
1/1/2016,CHE,CHF,Switzerland,6.5,1.0088,6.443298969,0.30696,0.61123,0.52618,1.06612,1.40093,86468.355,5.43719525,0.025,0.108,0.109,0.369,0.129
1/1/2016,CHL,CLP,Chile,2100,715.215,2.93618003,-0.40443,-0.26577,-0.30453,-0.05848,0.09409,14479.829,2.808187327,-0.095,-0.022,-0.022,0.208,-0.004
1/1/2016,CHN,CNY,China,17.6,6.5582,2.6836632,-0.45565,-0.32892,-0.36434,-0.13945,0,7571.543,2.555897974,-0.092,-0.018,-0.018,0.213,0
1/1/2016,COL,COP,Colombia,7900,3253.9,2.427855804,-0.50753,-0.39288,-0.42493,-0.22148,-0.09532,7928.061,2.568917947,-0.182,-0.116,-0.116,0.092,-0.1
1/1/2016,CRI,CRC,Costa Rica,2150,535.25,4.016814573,-0.18523,0.00445,-0.04857,0.28804,0.49677,,,,,,,
1/1/2016,CZE,CZK,Czech Republic,75,25.1442,2.982795237,-0.39497,-0.25411,-0.29349,-0.04353,0.11146,19526.401,2.992487222,-0.138,-0.068,-0.068,0.151,-0.051
1/1/2016,DNK,DKK,Denmark,30,6.9405,4.322455155,-0.12323,0.08088,0.02383,0.38605,0.61065,60947.383,4.505173978,-0.17,-0.103,-0.102,0.108,-0.086
1/1/2016,EGY,EGP,Egypt,16.93,7.83005,2.162182872,-0.56142,-0.45932,-0.48786,-0.30667,-0.19432,3303.752,2.40003902,-0.221,-0.157,-0.157,0.041,-0.142
1/1/2016,EUZ,EUR,Euro area,3.72,0.930232558,3.999000001,-0.18884,0,-0.05279,0.28233,0.49013,40001.31716,3.740227449,-0.075,0,0,0.235,0.018
1/1/2016,GBR,GBP,Britain,2.89,0.684532977,4.221856502,-0.14364,0.05573,0,0.35379,0.57317,45729.267,3.949411139,-0.075,0,0,0.235,0.018
1/1/2016,HKG,HKD,Hong Kong,19.2,7.75235,2.476668365,-0.49763,-0.38068,-0.41337,-0.20583,-0.07713,40032.534,3.741367483,-0.427,-0.381,-0.381,-0.235,-0.37
1/1/2016,HUN,HUF,Hungary,900,292.67905,3.075040731,-0.37626,-0.23105,-0.27164,-0.01395,0.14584,13869.538,2.78589961,-0.045,0.032,0.033,0.275,0.051
1/1/2016,IDN,IDR,Indonesia,30500,13947.5,2.186771823,-0.55644,-0.45317,-0.48204,-0.29879,-0.18515,3524.075,2.408085177,-0.214,-0.151,-0.151,0.049,-0.135
1/1/2016,IND,INR,India,127,66.8025,1.901126455,-0.61438,-0.5246,-0.54969,-0.39038,-0.29159,1607.646,2.338097537,-0.297,-0.24,-0.239,-0.061,-0.226
1/1/2016,ISR,ILS,Israel,16.9,3.94105,4.288197308,-0.13018,0.07232,0.01571,0.37506,0.59789,37222.384,3.638741314,0.02,0.102,0.102,0.361,0.122
1/1/2016,JPN,JPY,Japan,370,118.645,3.118546926,-0.36743,-0.22017,-0.26133,0,0.16205,36221.812,3.602200606,-0.251,-0.19,-0.19,0,-0.175
1/1/2016,KOR,KRW,South Korea,4300,1197.75,3.590064705,-0.27179,-0.10226,-0.14965,0.1512,0.33775,27970.494,3.300863968,-0.059,0.017,0.017,0.256,0.036
1/1/2016,LKA,LKR,Sri Lanka,350,144.05,2.429711906,-0.50716,-0.39242,-0.42449,-0.22088,-0.09463,,,,,,,
1/1/2016,MEX,MXN,Mexico,49,17.43675,2.810156709,-0.42999,-0.29729,-0.33438,-0.09889,0.04713,10784.464,2.673233267,-0.091,-0.017,-0.017,0.214,0.001
1/1/2016,MYS,MYR,Malaysia,8,4.3925,1.821286283,-0.63057,-0.54456,-0.56861,-0.41598,-0.32134,11049.28,2.682904299,-0.413,-0.365,-0.365,-0.216,-0.353
1/1/2016,NOR,NOK,Norway,46.8,8.97465,5.214688038,0.05775,0.304,0.23516,0.67215,0.94312,96930.485,5.819270341,-0.225,-0.162,-0.162,0.035,-0.147
1/1/2016,NZL,NZD,New Zealand,5.9,1.508068165,3.912289999,-0.20643,-0.02168,-0.07332,0.25452,0.45782,43363.232,3.86300397,-0.124,-0.053,-0.053,0.17,-0.035
1/1/2016,PAK,PKR,Pakistan,300,104.885,2.86027554,-0.41982,-0.28475,-0.32251,-0.08282,0.06581,1325.79,2.327804207,0.063,0.149,0.149,0.419,0.17
1/1/2016,PER,PEN,Peru,10,3.418,2.925687537,-0.40655,-0.2684,-0.30701,-0.06184,0.09018,6448.534,2.514885889,0.006,0.088,0.088,0.344,0.108
1/1/2016,PHL,PHP,Philippines,131,47.0225,2.785900367,-0.43491,-0.30335,-0.34012,-0.10667,0.0381,2862.38,2.383920195,0.011,0.093,0.093,0.35,0.113
1/1/2016,POL,PLN,Poland,9.6,4.0477,2.371717272,-0.51892,-0.40692,-0.43823,-0.23948,-0.11624,14411.495,2.805691782,-0.269,-0.209,-0.209,-0.024,-0.195
1/1/2016,RUS,RUB,Russia,114,74.655,1.527024312,-0.69026,-0.61815,-0.63831,-0.51034,-0.43099,12717.687,2.743834221,-0.519,-0.479,-0.479,-0.357,-0.47
1/1/2016,SAU,SAR,Saudi Arabia,12,3.7543,3.196334869,-0.35166,-0.20072,-0.24291,0.02494,0.19103,24252.173,3.165071559,-0.126,-0.055,-0.055,0.166,-0.038
1/1/2016,SGP,SGD,Singapore,4.7,1.43725,3.270133936,-0.33669,-0.18226,-0.22543,0.04861,0.21853,56286.553,4.334961311,-0.347,-0.294,-0.294,-0.129,-0.282
1/1/2016,SWE,SEK,Sweden,45,8.60185,5.231432773,0.06114,0.30819,0.23913,0.67752,0.94936,58538.061,4.417185975,0.025,0.108,0.108,0.368,0.128
1/1/2016,THA,THB,Thailand,112,36.22,3.092214246,-0.37278,-0.22675,-0.26757,-0.00844,0.15224,5896.361,2.494720631,0.072,0.159,0.16,0.432,0.18
1/1/2016,TUR,TRY,Turkey,10.25,3.0096,3.405768208,-0.30917,-0.14835,-0.1933,0.0921,0.26907,10381.025,2.658499748,0.108,0.198,0.198,0.48,0.22
1/1/2016,TWN,TWD,Taiwan,69,33.2315,2.076343229,-0.57884,-0.48078,-0.50819,-0.3342,-0.2263,22599.765,3.104725918,-0.421,-0.375,-0.374,-0.228,-0.363
1/1/2016,UKR,UAH,Ukraine,36,23.35,1.541755889,-0.68727,-0.61446,-0.63482,-0.50562,-0.4255,,,,,,,
1/1/2016,URY,UYU,Uruguay,113,30.185,3.743581249,-0.24065,-0.06387,-0.11329,0.20042,0.39495,,,,,,,
1/1/2016,USA,USD,United States,4.93,1,4.93,0,0.23281,0.16773,0.58086,0.83704,54369.826,4.264962788,0,0.081,0.081,0.335,0.101
1/1/2016,VNM,VND,Vietnam,60000,22467.5,2.67052409,-0.45831,-0.3322,-0.36745,-0.14366,-0.0049,,,,,,,
1/1/2016,ZAF,ZAR,South Africa,28,15.81375,1.770611019,-0.64085,-0.55724,-0.58061,-0.43223,-0.34023,6482.753,2.516135561,-0.391,-0.342,-0.342,-0.187,-0.33
7/1/2016,ARE,AED,UAE,13,3.6731,3.53924478,-0.29777,-0.15845,-0.10177,0.02088,0.2707,,,,,,,
7/1/2016,ARG,ARS,Argentina,50,14.935,3.347840643,-0.33575,-0.20396,-0.15034,-0.03433,0.20198,13588.846,3.12301258,0.021,0.004,0.176,0.198,0.116
7/1/2016,AUS,AUD,Australia,5.75,1.335737661,4.3047375,-0.14589,0.02357,0.09251,0.24168,0.54554,50961.865,4.606699723,-0.11,-0.125,0.025,0.044,-0.027
7/1/2016,BRA,BRL,Brazil,15.5,3.24145,4.781810609,-0.05123,0.137,0.21359,0.37929,0.71682,8669.998,2.927737171,0.555,0.53,0.791,0.825,0.701
7/1/2016,CAN,CAD,Canada,6,1.303,4.60475825,-0.08636,0.0949,0.16865,0.32822,0.65326,43331.961,4.303796967,0.019,0.002,0.173,0.195,0.114
7/1/2016,CHE,CHF,Switzerland,6.5,0.9861,6.591623568,0.30786,0.56733,0.67291,0.90133,1.36661,80675.308,5.786306149,0.085,0.067,0.249,0.273,0.186
7/1/2016,CHL,CLP,Chile,2300,651.12,3.532374985,-0.29913,-0.16008,-0.10351,0.0189,0.26824,13340.905,3.113169466,0.08,0.063,0.244,0.268,0.182
7/1/2016,CHN,CNY,China,18.6,6.678,2.785265049,-0.44737,-0.33773,-0.29312,-0.1966,0,7989.72,2.90073053,-0.086,-0.101,0.053,0.073,0
7/1/2016,COL,COP,Colombia,8900,2929,3.03857972,-0.39711,-0.2775,-0.22883,-0.12353,0.09095,6083.51,2.8250551,0.024,0.007,0.18,0.202,0.12
7/1/2016,CRI,CRC,Costa Rica,2250,546.39,4.117937737,-0.18295,-0.02085,0.0451,0.1878,0.47847,,,,,,,
7/1/2016,CZE,CZK,Czech Republic,75,24.54655,3.055419193,-0.39377,-0.27349,-0.22456,-0.11868,0.09699,17256.918,3.268632907,-0.11,-0.124,0.025,0.044,-0.026
7/1/2016,DNK,DKK,Denmark,30,6.75715,4.439741607,-0.1191,0.05567,0.12677,0.28063,0.59401,52114.165,4.652445364,-0.091,-0.106,0.047,0.066,-0.006
7/1/2016,EGY,EGP,Egypt,23,8.87995,2.590104674,-0.48609,-0.38413,-0.34265,-0.25289,-0.07007,3740.249,2.732029,-0.097,-0.112,0.04,0.059,-0.013
7/1/2016,EUZ,EUR,Euro area,3.82,0.908306463,4.205628998,-0.16555,0,0.06736,0.2131,0.50996,34142.38535,3.938976152,0.017,0,0.171,0.193,0.112
7/1/2016,GBR,GBP,Britain,2.99,0.758840492,3.940221999,-0.21821,-0.06311,0,0.13654,0.41467,43770.688,4.321214174,-0.132,-0.146,0,0.019,-0.05
7/1/2016,HKG,HKD,Hong Kong,19.2,7.7554,2.475694355,-0.50879,-0.41134,-0.37169,-0.2859,-0.11115,42389.63,4.266386973,-0.447,-0.457,-0.364,-0.352,-0.396
7/1/2016,HUN,HUF,Hungary,900,285.6397,3.150822522,-0.37484,-0.25081,-0.20034,-0.09116,0.13125,12239.894,3.069459969,-0.023,-0.039,0.126,0.147,0.069
7/1/2016,IDN,IDR,Indonesia,31000,13112.5,2.364156339,-0.53092,-0.43786,-0.39999,-0.31807,-0.15119,3362.357,2.717026907,-0.171,-0.185,-0.046,-0.028,-0.094
7/1/2016,IND,INR,India,162,67.2,2.410714286,-0.52168,-0.42679,-0.38818,-0.30464,-0.13448,1617.309,2.647749515,-0.133,-0.147,-0.001,0.017,-0.052
7/1/2016,ISR,ILS,Israel,16.9,3.85875,4.379656625,-0.13102,0.04138,0.11153,0.26329,0.57244,35343.336,3.986653195,0.046,0.029,0.205,0.227,0.144
7/1/2016,JPN,JPY,Japan,370,106.725,3.466854064,-0.31213,-0.17566,-0.12014,0,0.24471,32485.545,3.873200552,-0.148,-0.162,-0.018,0,-0.068
7/1/2016,KOR,KRW,South Korea,4400,1140.95,3.856435427,-0.23483,-0.08303,-0.02126,0.11237,0.38458,27195.197,3.66317681,0.002,-0.014,0.155,0.176,0.096
7/1/2016,LKA,LKR,Sri Lanka,530,146.2,3.625170999,-0.28072,-0.13802,-0.07996,0.04567,0.30155,,,,,,,
7/1/2016,MEX,MXN,Mexico,44,18.535,2.37388724,-0.52899,-0.43555,-0.39752,-0.31526,-0.1477,9009.28,2.94120647,-0.231,-0.244,-0.115,-0.098,-0.159
7/1/2016,MYS,MYR,Malaysia,8,4.027,1.986590514,-0.60584,-0.52764,-0.49582,-0.42698,-0.28675,9556.774,2.962941664,-0.362,-0.372,-0.265,-0.251,-0.302
7/1/2016,NOR,NOK,Norway,46.8,8.49355,5.510063519,0.09327,0.31016,0.39841,0.58936,0.97829,74822.106,5.55393743,-0.055,-0.071,0.088,0.108,0.033
7/1/2016,NZL,NZD,New Zealand,6,1.421363087,4.221300001,-0.16244,0.00373,0.07134,0.21762,0.51558,37044.891,4.05420394,-0.009,-0.025,0.142,0.163,0.084
7/1/2016,PAK,PKR,Pakistan,375,104.82,3.577561534,-0.29017,-0.14934,-0.09204,0.03193,0.28446,1449.978,2.641106572,0.29,0.269,0.486,0.513,0.411
7/1/2016,PER,PEN,Peru,10,3.30585,3.024940636,-0.39981,-0.28074,-0.23229,-0.12747,0.08605,6021.104,2.822577619,0.02,0.004,0.175,0.197,0.116
7/1/2016,PHL,PHP,Philippines,133,47.115,2.822880187,-0.4399,-0.32879,-0.28357,-0.18575,0.01351,2858.144,2.697009944,-0.003,-0.02,0.148,0.169,0.09
7/1/2016,POL,PLN,Poland,9.6,3.96565,2.420788521,-0.51968,-0.42439,-0.38562,-0.30173,-0.13086,12495.334,3.079600788,-0.252,-0.264,-0.138,-0.122,-0.181
7/1/2016,RUS,RUB,Russia,130,63.40755,2.050229034,-0.59321,-0.5125,-0.47967,-0.40862,-0.2639,9054.914,2.943018113,-0.337,-0.348,-0.236,-0.222,-0.274
7/1/2016,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339,-0.36516,-0.23922,-0.18797,-0.0771,0.14875,20812.586,3.409790861,-0.107,-0.121,0.029,0.048,-0.023
7/1/2016,SGP,SGD,Singapore,5.45,1.3577,4.014141563,-0.20354,-0.04553,0.01876,0.15786,0.44121,52887.77,4.683157033,-0.184,-0.197,-0.06,-0.042,-0.107
7/1/2016,SWE,SEK,Sweden,44.94,8.59485,5.228712543,0.03744,0.24327,0.32701,0.5082,0.87728,49866.266,4.563205079,0.091,0.073,0.257,0.28,0.193
7/1/2016,THA,THB,Thailand,119,34.965,3.403403403,-0.32472,-0.19075,-0.13624,-0.0183,0.22193,5742.282,2.811508547,0.153,0.134,0.328,0.352,0.261
7/1/2016,TUR,TRY,Turkey,10.75,3.04305,3.53263995,-0.29908,-0.16002,-0.10344,0.01898,0.26833,9437.372,2.958201474,0.137,0.118,0.31,0.334,0.244
7/1/2016,TWN,TWD,Taiwan,69,32.029,2.154297668,-0.57256,-0.48776,-0.45325,-0.3786,-0.22654,22287.562,3.468346552,-0.409,-0.418,-0.319,-0.306,-0.353
7/1/2016,UKR,UAH,Ukraine,39,24.8,1.572580645,-0.68798,-0.62608,-0.60089,-0.5464,-0.43539,,,,,,,
7/1/2016,URY,UYU,Uruguay,123,30.165,4.077573347,-0.19096,-0.03045,0.03486,0.17616,0.46398,,,,,,,
7/1/2016,USA,USD,United States,5.04,1,5.04,0,0.19839,0.27912,0.45377,0.80952,55805.204,4.798977468,0,-0.016,0.152,0.173,0.094
7/1/2016,VNM,VND,Vietnam,60000,22300,2.69058296,-0.46615,-0.36024,-0.31715,-0.22391,-0.03399,,,,,,,
7/1/2016,ZAF,ZAR,South Africa,30,14.27375,2.101760224,-0.58298,-0.50025,-0.46659,-0.39376,-0.2454,5694.572,2.809614488,-0.288,-0.299,-0.18,-0.164,-0.221
1/1/2017,ARE,AED,UAE,13,3.673,3.539341138,-0.30053,-0.12862,-0.05071,0.08662,0.2508,,,,,,,
1/1/2017,ARG,ARS,Argentina,55,15.8575,3.468390352,-0.31455,-0.14609,-0.06974,0.06484,0.22572,13588.846,3.022911416,0.063,0.083,0.296,0.327,0.136
1/1/2017,AUS,AUD,Australia,5.8,1.356668023,4.275180001,-0.1551,0.05254,0.14665,0.31254,0.51084,50961.865,4.495626583,-0.119,-0.103,0.074,0.1,-0.058
1/1/2017,BRA,BRL,Brazil,16.5,3.22395,5.117945378,0.01145,0.26003,0.37269,0.57128,0.80867,8669.998,2.829080084,0.676,0.707,1.044,1.093,0.792
1/1/2017,CAN,CAD,Canada,5.98,1.326,4.509803922,-0.10873,0.1103,0.20958,0.38457,0.59376,43331.961,4.194963815,-0.004,0.014,0.215,0.243,0.065
1/1/2017,CHE,CHF,Switzerland,6.5,1.0236,6.350136772,0.25497,0.56339,0.70318,0.94958,1.24413,80675.308,5.666509731,0.038,0.057,0.266,0.296,0.11
1/1/2017,CHL,CLP,Chile,2450,672.805,3.641471154,-0.28034,-0.10348,-0.02331,0.11798,0.28689,13340.905,3.013141093,0.119,0.14,0.365,0.398,0.197
1/1/2017,CHN,CNY,China,19.6,6.9266,2.829671123,-0.44078,-0.30334,-0.24105,-0.13125,0,7989.72,2.802273159,-0.065,-0.047,0.141,0.168,0
1/1/2017,COL,COP,Colombia,9900,2994.625,3.305923112,-0.34666,-0.18609,-0.11331,0.01496,0.16831,6083.51,2.727157355,0.123,0.144,0.37,0.402,0.2
1/1/2017,CRI,CRC,Costa Rica,2250,554.33,4.058954053,-0.19784,-7.00E-04,0.08866,0.24615,0.43443,,,,,,,
1/1/2017,CZE,CZK,Czech Republic,75,25.81175,2.905653433,-0.42576,-0.28464,-0.22067,-0.10793,0.02685,17256.918,3.16745487,-0.15,-0.134,0.036,0.061,-0.092
1/1/2017,DNK,DKK,Denmark,30,7.10125,4.224608344,-0.1651,0.04009,0.13309,0.29701,0.49297,52114.165,4.541033931,-0.138,-0.122,0.051,0.076,-0.079
1/1/2017,EGY,EGP,Egypt,27.49,18.77,1.464571124,-0.71056,-0.63943,-0.60718,-0.55036,-0.48242,3740.249,2.634819189,-0.485,-0.475,-0.372,-0.357,-0.45
1/1/2017,EUZ,EUR,Euro area,3.88,0.955246692,4.061778002,-0.19728,0,0.08942,0.24702,0.43542,34142.38535,3.832840877,-0.018,0,0.197,0.226,0.049
1/1/2017,GBR,GBP,Britain,3.09,0.82877507,3.728394002,-0.26316,-0.08208,0,0.14467,0.31761,43770.688,4.21225222,-0.18,-0.165,0,0.024,-0.123
1/1/2017,HKG,HKD,Hong Kong,19.2,7.75595,2.475518795,-0.51077,-0.39053,-0.33604,-0.23998,-0.12516,42389.63,4.157830471,-0.449,-0.438,-0.327,-0.311,-0.41
1/1/2017,HUN,HUF,Hungary,900,294.6172,3.054811464,-0.39628,-0.24791,-0.18066,-0.06213,0.07956,12239.894,2.969754831,-0.047,-0.029,0.162,0.19,0.019
1/1/2017,IDN,IDR,Indonesia,31000,13329,2.325755871,-0.54036,-0.4274,-0.3762,-0.28596,-0.17808,3362.357,2.619928038,-0.178,-0.162,0.003,0.027,-0.121
1/1/2017,IND,INR,India,170,68.3275,2.48801727,-0.5083,-0.38746,-0.33268,-0.23615,-0.12074,1617.309,2.551162957,-0.097,-0.08,0.102,0.128,-0.034
1/1/2017,ISR,ILS,Israel,16.9,3.855,4.383916991,-0.13361,0.07931,0.17582,0.34592,0.54927,35343.336,3.880165345,0.046,0.066,0.276,0.307,0.119
1/1/2017,JPN,JPY,Japan,380,116.665,3.257189388,-0.35629,-0.19809,-0.12638,0,0.15108,32485.545,3.767551693,-0.199,-0.184,-0.023,0,-0.144
1/1/2017,KOR,KRW,South Korea,4400,1196.45,3.677546074,-0.27321,-0.0946,-0.01364,0.12906,0.29964,27195.197,3.559081092,-0.043,-0.025,0.167,0.195,0.023
1/1/2017,LKA,LKR,Sri Lanka,550,150.06,3.665200586,-0.27565,-0.09764,-0.01695,0.12526,0.29527,,,,,,,
1/1/2017,MEX,MXN,Mexico,49,21.9505,2.232295392,-0.55883,-0.45041,-0.40127,-0.31466,-0.21111,9009.28,2.842449776,-0.273,-0.259,-0.113,-0.092,-0.222
1/1/2017,MYS,MYR,Malaysia,8,4.4715,1.7891088,-0.64642,-0.55953,-0.52014,-0.45072,-0.36773,9556.774,2.864024236,-0.421,-0.411,-0.294,-0.277,-0.381
1/1/2017,NOR,NOK,Norway,49,8.64835,5.665820648,0.11973,0.39491,0.51964,0.73948,1.00229,74822.106,5.435859396,-0.035,-0.016,0.178,0.206,0.032
1/1/2017,NZL,NZD,New Zealand,6,1.43358899,4.1853,-0.17287,0.03041,0.12255,0.28494,0.47908,37044.891,3.947216547,-0.018,0.001,0.198,0.226,0.05
1/1/2017,PAK,PKR,Pakistan,375,104.775,3.579098067,-0.29267,-0.11883,-0.04004,0.09883,0.26485,1449.978,2.544569139,0.303,0.327,0.589,0.627,0.393
1/1/2017,PER,PEN,Peru,11,3.3929,3.242064311,-0.35928,-0.20181,-0.13044,-0.00464,0.14574,6021.104,2.724698194,0.102,0.123,0.344,0.376,0.178
1/1/2017,PHL,PHP,Philippines,133,49.615,2.680640935,-0.47023,-0.34003,-0.28102,-0.17701,-0.05267,2858.144,2.600059101,-0.045,-0.027,0.165,0.193,0.021
1/1/2017,POL,PLN,Poland,9.6,4.17215,2.300971921,-0.54526,-0.43351,-0.38285,-0.29357,-0.18684,12495.334,2.979820658,-0.285,-0.271,-0.128,-0.107,-0.235
1/1/2017,RUS,RUB,Russia,130,60.4375,2.15098242,-0.5749,-0.47043,-0.42308,-0.33962,-0.23985,9054.914,2.844248022,-0.3,-0.286,-0.146,-0.125,-0.251
1/1/2017,SAU,SAR,Saudi Arabia,12,3.75065,3.199445429,-0.3677,-0.2123,-0.14187,-0.01773,0.13068,20812.586,3.307568951,-0.104,-0.087,0.093,0.119,-0.042
1/1/2017,SGP,SGD,Singapore,5.6,1.43875,3.892267593,-0.23078,-0.04173,0.04395,0.19498,0.37552,52887.77,4.571518485,-0.211,-0.197,-0.038,-0.015,-0.157
1/1/2017,SWE,SEK,Sweden,48,9.12455,5.260533396,0.03963,0.29513,0.41094,0.61505,0.85906,49866.266,4.452453585,0.094,0.115,0.335,0.367,0.17
1/1/2017,THA,THB,Thailand,119,35.573,3.345233745,-0.33889,-0.17641,-0.10277,0.02703,0.1822,5742.282,2.713710979,0.142,0.163,0.393,0.426,0.221
1/1/2017,TUR,TRY,Turkey,10.75,3.91115,2.748552216,-0.45681,-0.32331,-0.26281,-0.15616,-0.02867,9437.372,2.8593191,-0.11,-0.093,0.086,0.112,-0.048
1/1/2017,TWN,TWD,Taiwan,69,31.905,2.162670428,-0.57259,-0.46756,-0.41995,-0.33603,-0.23572,22287.562,3.365691617,-0.405,-0.394,-0.274,-0.257,-0.364
1/1/2017,UKR,UAH,Ukraine,42,27.235,1.542133284,-0.69523,-0.62033,-0.58638,-0.52654,-0.45501,,,,,,,
1/1/2017,URY,UYU,Uruguay,125,28.725,4.351610096,-0.14,0.07136,0.16715,0.336,0.53785,,,,,,,
1/1/2017,USA,USD,United States,5.06,1,5.06,0,0.24576,0.35715,0.55349,0.78819,55805.204,4.686482419,0,0.019,0.22,0.249,0.069
1/1/2017,VNM,VND,Vietnam,60000,22572,2.658160553,-0.47467,-0.34557,-0.28705,-0.18391,-0.06061,,,,,,,
1/1/2017,ZAF,ZAR,South Africa,26.32,13.9525,1.886400287,-0.62719,-0.53557,-0.49404,-0.42085,-0.33335,5694.572,2.711830926,-0.356,-0.344,-0.214,-0.195,-0.311
7/1/2017,ARE,AED,UAE,14,3.673,3.811598149,-0.28083,-0.14634,-0.07293,0.13405,0.30663,,,,,,,
7/1/2017,ARG,ARS,Argentina,70,16.9675,4.125534109,-0.2216,-0.07603,0.00343,0.22745,0.41425,12502.822,3.200329258,0.207,0.189,0.403,0.64,0.335
7/1/2017,AUS,AUD,Australia,5.9,1.303016483,4.527955001,-0.14567,0.01409,0.10131,0.34719,0.5522,51850.269,4.803226953,-0.117,-0.13,0.026,0.199,-0.024
7/1/2017,BRA,BRL,Brazil,16.5,3.2343,5.101567573,-0.03744,0.14256,0.24083,0.51785,0.74883,8726.901,3.046509493,0.569,0.545,0.822,1.131,0.734
7/1/2017,CAN,CAD,Canada,5.97,1.2823,4.655696795,-0.12157,0.0427,0.13238,0.38519,0.59599,42210.132,4.410516509,-0.011,-0.026,0.149,0.343,0.093
7/1/2017,CHE,CHF,Switzerland,6.5,0.96415,6.741689571,0.27202,0.50989,0.63974,1.00583,1.31107,80675.308,5.977473113,0.056,0.041,0.227,0.435,0.168
7/1/2017,CHL,CLP,Chile,2550,663.355,3.844095545,-0.2747,-0.13907,-0.06502,0.14372,0.31777,13575.996,3.244047168,0.11,0.093,0.289,0.508,0.227
7/1/2017,CHN,CNY,China,19.8,6.7875,2.917127072,-0.4496,-0.34667,-0.29048,-0.13208,0,8113.257,3.021511466,-0.096,-0.109,0.051,0.228,0
7/1/2017,COL,COP,Colombia,9900,3052.16,3.243604529,-0.388,-0.27355,-0.21108,-0.03494,0.11192,5792.182,2.926957789,0.038,0.022,0.206,0.41,0.148
7/1/2017,CRI,CRC,Costa Rica,2290,572.495,4.000034935,-0.24528,-0.10414,-0.02709,0.19012,0.37122,,,,,,,
7/1/2017,CZE,CZK,Czech Republic,75,22.8561,3.281399714,-0.38087,-0.26509,-0.20188,-0.0237,0.12487,18286.333,3.435932256,-0.105,-0.119,0.039,0.215,-0.011
7/1/2017,DNK,DKK,Denmark,30,6.51255,4.606490545,-0.13085,0.03168,0.12041,0.37055,0.57912,53743.966,4.880370523,-0.116,-0.129,0.027,0.201,-0.022
7/1/2017,EGY,EGP,Egypt,31.37,17.885,1.753983785,-0.66906,-0.60717,-0.57339,-0.47814,-0.39873,3684.574,2.841100122,-0.422,-0.43,-0.328,-0.215,-0.361
7/1/2017,EUZ,EUR,Euro area,3.91,0.875695083,4.4650245,-0.15754,0,0.086,0.32846,0.53062,35066.00744,4.119486171,0.015,0,0.179,0.379,0.123
7/1/2017,GBR,GBP,Britain,3.19,0.775885479,4.111431502,-0.22426,-0.07919,0,0.22326,0.40941,43770.688,4.474088908,-0.139,-0.152,0,0.169,-0.048
7/1/2017,HKG,HKD,Hong Kong,19.2,7.8115,2.457914613,-0.53624,-0.44952,-0.40218,-0.26871,-0.15742,43527.994,4.464202278,-0.484,-0.492,-0.401,-0.299,-0.43
7/1/2017,HUN,HUF,Hungary,862,268.6239,3.208947528,-0.39454,-0.28131,-0.21951,-0.04525,0.10004,12778.288,3.211550922,-0.064,-0.078,0.087,0.271,0.035
7/1/2017,IDN,IDR,Indonesia,32126,13369.5,2.402932047,-0.54662,-0.46183,-0.41555,-0.28506,-0.17627,3604.291,2.837829632,-0.207,-0.219,-0.079,0.077,-0.123
7/1/2017,IND,INR,India,178,64.5575,2.757231925,-0.47977,-0.38248,-0.32937,-0.17965,-0.05481,1723.301,2.761203707,-0.065,-0.079,0.087,0.271,0.034
7/1/2017,ISR,ILS,Israel,16.9,3.5405,4.773337099,-0.09937,0.06905,0.16099,0.42019,0.63631,37262.4,4.208960657,0.062,0.046,0.234,0.443,0.175
7/1/2017,JPN,JPY,Japan,380,113.06,3.361047232,-0.36584,-0.24725,-0.18251,0,0.15218,38917.286,4.276375779,-0.264,-0.275,-0.145,0,-0.186
7/1/2017,KOR,KRW,South Korea,4400,1144.65,3.843969772,-0.27472,-0.13909,-0.06505,0.14368,0.31772,27538.806,3.812850424,-0.056,-0.07,0.097,0.283,0.044
7/1/2017,LKA,LKR,Sri Lanka,580,153.725,3.772971215,-0.28812,-0.15499,-0.08232,0.12256,0.29339,,,,,,,
7/1/2017,MEX,MXN,Mexico,49,17.79075,2.754240265,-0.48033,-0.38315,-0.3301,-0.18054,-0.05584,9009.28,3.058012772,-0.156,-0.169,-0.02,0.146,-0.067
